2.376,2.377,0,0,0,0,0,0,0
2.378,2.369,0,0,0,0,0,0,0
2.376,2.368,0,0,0,0,0,0,0
2.372,2.375,0,0,0,0,0,0,0
2.368,2.378,0,0,0,0,0,0,0
2.37,2.375,0,0,0,0,0,0,0
2.369,2.376,0,0,0,0,0,0,0
2.375,2.38,0,0,0,0,0,0,0
2.379,2.383,0,0,0,0,0,0,0
2.383,2.391,0,0,0,0,0,0,0
2.377,2.395,0,0,0,0,0,0,0
2.382,2.392,0,0,0,0,0,0,0
2.376,2.393,0,0,0,0,0,0,0
2.378,2.393,0,0,0,0,0,0,0
2.378,2.392,0,0,0,0,0,0,0
2.384,2.39,0,0,0,0,0,0,0
2.378,2.391,0,0,0,0,0,0,0
2.381,2.392,0,0,0,0,0,0,0
2.38,2.394,0,0,0,0,0,0,0
2.378,2.393,0,0,0,0,0,0,0
2.365,2.39,0,0,0,0,0,0,0
2.372,2.386,0,0,0,0,0,0,0
2.367,2.384,0,0,0,0,0,0,0
2.367,2.373,0,0,0,0,0,0,0
2.376,2.372,0,0,0,0,0,0,0
2.377,2.363,0,0,0,0,0,0,0
2.38,2.371,0,0,0,0,0,0,0
2.383,2.367,0,0,0,0,0,0,0
2.384,2.37,0,0,0,0,0,0,0
2.389,2.373,0,0,0,0,0,0,0
2.388,2.378,0,0,0,0,0,0,0
2.391,2.376,0,0,0,0,0,0,0
2.386,2.373,0,0,0,0,0,0,0
2.389,2.37,0,0,0,0,0,0,0
2.394,2.368,0,0,0,0,0,0,0
2.386,2.367,0,0,0,0,0,0,0
2.383,2.377,0,0,0,0,0,0,0
2.387,2.368,0,0,0,0,0,0,0
2.393,2.361,0,0,0,0,0,0,0
2.383,2.358,0,0,0,0,0,0,0
2.376,2.371,0,0,0,0,0,0,0
2.383,2.372,0,0,0,0,0,0,0
2.386,2.36,0,0,0,0,0,0,0
2.382,2.368,0,0,0,0,0,0,0
2.384,2.366,0,0,0,0,0,0,0
2.385,2.368,0,0,0,0,0,0,0
2.384,2.361,0,0,0,0,0,0,0
2.379,2.361,0,0,0,0,0,0,0
2.38,2.364,0,0,0,0,0,0,0
2.384,2.37,0,0,0,0,0,0,0
2.383,2.37,0,0,0,0,0,0,0
2.383,2.371,0,0,0,0,0,0,0
2.383,2.358,0,0,0,0,0,0,0
2.39,2.359,0,0,0,0,0,0,0
2.399,2.365,0,0,0,0,0,0,0
2.393,2.37,0,0,0,0,0,0,0
2.39,2.369,0,0,0,0,0,0,0
2.393,2.364,0,0,0,0,0,0,0
2.395,2.371,0,0,0,0,0,0,0
2.396,2.378,0,0,0,0,0,0,0
2.391,2.375,0,0,0,0,0,0,0
2.391,2.377,0,0,0,0,0,0,0
2.399,2.375,0,0,0,0,0,0,0
2.396,2.372,0,0,0,0,0,0,0
2.393,2.375,0,0,0,0,0,0,0
2.394,2.373,0,0,0,0,0,0,0
2.399,2.374,0,0,0,0,0,0,0
2.399,2.372,0,0,0,0,0,0,0
2.402,2.371,0,0,0,0,0,0,0
2.403,2.364,0,0,0,0,0,0,0
2.411,2.361,0,0,0,0,0,0,0
2.414,2.367,0,0,0,0,0,0,0
2.417,2.376,0,0,0,0,0,0,0
2.414,2.38,0,0,0,0,0,0,0
2.429,2.381,0,0,0,0,0,0,0
2.429,2.376,0,0,0,0,0,0,0
2.433,2.373,0,0,0,0,0,0,0
2.435,2.362,0,0,0,0,0,0,0
2.437,2.356,0,0,0,0,0,0,0
2.433,2.37,0,0,0,0,0,0,0
2.429,2.372,0,0,0,0,0,0,0
2.428,2.374,0,0,0,0,0,0,0
2.426,2.369,0,0,0,0,0,0,0
2.423,2.371,0,0,0,0,0,0,0
2.422,2.362,0,0,0,0,0,0,0
2.421,2.356,0,0,0,0,0,0,0
2.421,2.36,0,0,0,0,0,0,0
2.432,2.373,0,0,0,0,0,0,0
2.43,2.372,0,0,0,0,0,0,0
2.43,2.37,0,0,0,0,0,0,0
2.431,2.366,0,0,0,0,0,0,0
2.427,2.367,0,0,0,0,0,0,0
2.423,2.357,0,0,0,0,0,0,0
2.42,2.358,0,0,0,0,0,0,0
2.424,2.359,0,0,0,0,0,0,0
2.425,2.366,0,0,0,0,0,0,0
2.43,2.366,0,0,0,0,0,0,0
2.429,2.365,0,0,0,0,0,0,0
2.428,2.371,0,0,0,0,0,0,0
2.426,2.366,0,0,0,0,0,0,0
2.431,2.367,0,0,0,0,0,0,0
2.428,2.364,0,0,0,0,0,0,0
2.431,2.371,0,0,0,0,0,0,0
2.431,2.364,0,0,0,0,0,0,0
2.419,2.366,0,0,0,0,0,0,0
2.422,2.364,0,0,0,0,0,0,0
2.41,2.368,0,0,0,0,0,0,0
2.404,2.352,0,0,0,0,0,0,0
2.408,2.353,0,0,0,0,0,0,0
2.409,2.356,0,0,0,0,0,0,0
2.412,2.357,0,0,0,0,0,0,0
2.419,2.359,0,0,0,0,0,0,0
2.415,2.366,0,0,0,0,0,0,0
2.429,2.367,0,0,0,0,0,0,0
2.651,2.418,0,0,0,0,0,0,0
2.996,2.481,0,0,0,0,0,0,0
3.042,2.498,0,0,0,0,0,0,0
3.477,2.502,0,0,0,0,0,0,0
3.664,2.523,0,0,0,0,0,0,0
3.617,2.42,0,0,0,0,0,0,0
3.481,2.297,0,0,0,0,0,0,0
3.233,2.062,0,0,0,0,0,0,0
3.772,2.014,0,0,0,0,0,0,0
4.481,1.97,0,0,0,0,0,0,0
5.543,1.961,0,0,0,0,0,0,0
7.028,2.057,0,0,0,0,0,0,0
8.679,2.367,0,0,0,0,0,0,0
9.611,2.353,0,0,0,0,0,0,0
9.521,1.929,0,0,0,0,0,0,0
8.569,1.608,0,0,0,0,0,0,0
7.838,1.518,0,0,0,0,0,0,0
6.795,1.502,0,0,0,0,0,0,0
5.793,1.392,0,0,0,0,0,0,0
5.446,1.332,0,0,0,0,0,0,0
4.999,1.583,0,0,0,0,0,0,0
5.65,1.541,0,0,0,0,0,0,0
6.298,1.23,0,0,0,0,0,0,0
6.372,1.023,0,0,0,0,0,0,0
5.84,0.967,0,0,0,0,0,0,0
5.08,0.923,0,0,0,0,0,0,0
4.797,0.872,0,0,0,0,0,0,0
4.216,0.849,0,0,0,0,0,0,0
3.632,0.996,0,0,0,0,0,0,0
3.106,0.994,0,0,0,0,0,0,0
1.976,1.051,0,0,0,0,0,0,0
0.826,1.324,0,0,0,0,0,0,0
0.072,1.715,0,0,0,0,0,0,0
-0.615,1.725,0,0,0,0,0,0,0
-0.627,1.333,0,0,0,0,0,0,0
-0.035,1.17,0,0,0,0,0,0,0
0.422,0.783,0,0,0,0,0,0,0
1.218,-0.241,0,0,0,0,0,0,0
1.469,-1.474,0,0,0,0,0,0,0
1.27,-2.513,0,0,0,0,0,0,0
0.899,-3.138,0,0,0,0,0,0,0
0.483,-3.284,0,0,0,0,0,0,0
0.276,-3.329,0,0,0,0,0,0,0
-0.116,-3.234,0,0,0,0,0,0,0
-0.058,-3.243,0,0,0,0,0,0,0
0.614,-3.363,0,0,0,0,0,0,0
1.247,-2.944,0,0,0,0,0,0,0
2.28,-2.307,0,0,0,0,0,0,0
3.528,-1.787,0,0,0,0,0,0,0
4.467,-1.25,0,0,0,0,0,0,0
4.997,-0.721,0,0,0,0,0,0,0
5.456,-0.441,0,0,0,0,0,0,0
5.496,-0.924,0,0,0,0,0,0,0
5.279,-1.731,0,0,0,0,0,0,0
5.407,-2.543,0,0,0,0,0,0,0
5.519,-3.514,0,0,0,0,0,0,0
4.909,-4.233,0,0,0,0,0,0,0
4.299,-4.427,0,0,0,0,0,0,0
4.123,-4.282,0,0,0,0,0,0,0
4.128,-4.005,0,0,0,0,0,0,0
4.018,-3.81,0,0,0,0,0,0,0
3.837,-3.946,0,0,0,0,0,0,0
2.893,-4.404,0,0,0,0,0,0,0
2.04,-4.592,0,0,0,0,0,0,0
1.575,-4.393,0,0,0,0,0,0,0
1.248,-4.22,0,0,0,0,0,0,0
0.271,-4.085,0,0,0,0,0,0,0
-0.851,-3.93,0,0,0,0,0,0,0
-1.609,-3.567,0,0,0,0,0,0,0
-1.472,-3.383,0,0,0,0,0,0,0
-1.997,-3.701,0,0,0,0,0,0,0
-2.628,-3.61,0,0,0,0,0,0,0
-2.712,-3.246,0,0,0,0,0,0,0
-2.913,-3.232,0,0,0,0,0,0,0
-3.104,-3.333,0,0,0,0,0,0,0
-3.42,-3.342,0,0,0,0,0,0,0
-3.652,-3.351,0,0,0,0,0,0,0
-3.981,-3.359,0,0,0,0,0,0,0
-4.06,-3.268,0,0,0,0,0,0,0
-4.007,-3.172,0,0,0,0,0,0,0
-4.218,-3.143,0,0,0,0,0,0,0
-4.377,-2.967,0,0,0,0,0,0,0
-4.534,-2.695,0,0,0,0,0,0,0
-4.454,-2.359,0,0,0,0,0,0,0
-4.527,-2.136,0,0,0,0,0,0,0
-4.899,-1.914,0,0,0,0,0,0,0
-4.945,-1.663,0,0,0,0,0,0,0
-5.232,-1.538,0,0,0,0,0,0,0
-5.233,-1.429,0,0,0,0,0,0,0
-5.177,-1.348,0,0,0,0,0,0,0
-5.168,-1.285,0,0,0,0,0,0,0
-5.362,-1.397,0,0,0,0,0,0,0
-5.516,-1.499,0,0,0,0,0,0,0
-5.607,-1.532,0,0,0,0,0,0,0
-5.664,-1.501,0,0,0,0,0,0,0
-5.796,-1.525,0,0,0,0,0,0,0
-5.96,-1.581,0,0,0,0,0,0,0
-6.035,-1.544,0,0,0,0,0,0,0
-6.4,-1.73,0,0,0,0,0,0,0
-6.804,-1.873,0,0,0,0,0,0,0
-7.095,-1.972,0,0,0,0,0,0,0
-7.278,-2.076,0,0,0,0,0,0,0
-7.473,-2.117,0,0,0,0,0,0,0
-7.679,-2.134,0,0,0,0,0,0,0
-7.857,-2.281,0,0,0,0,0,0,0
-8.086,-2.42,0,0,0,0,0,0,0
-8.303,-2.565,0,0,0,0,0,0,0
-8.541,-2.674,0,0,0,0,0,0,0
-8.65,-2.699,0,0,0,0,0,0,0
-8.799,-2.617,0,0,0,0,0,0,0
-9.025,-2.489,0,0,0,0,0,0,0
-9.349,-2.493,0,0,0,0,0,0,0
-9.673,-2.621,0,0,0,0,0,0,0
-10.04,-2.762,0,0,0,0,0,0,0
-10.127,-2.694,0,0,0,0,0,0,0
-9.994,-2.629,0,0,0,0,0,0,0
-10.053,-2.658,0,0,0,0,0,0,0
-10.206,-2.767,0,0,0,0,0,0,0
-10.314,-2.968,0,0,0,0,0,0,0
-10.479,-3.116,0,0,0,0,0,0,0
-10.656,-3.131,0,0,0,0,0,0,0
-10.739,-3.141,0,0,0,0,0,0,0
-10.882,-3.174,0,0,0,0,0,0,0
-11.103,-3.202,0,0,0,0,0,0,0
-11.389,-3.203,0,0,0,0,0,0,0
-11.557,-3.209,0,0,0,0,0,0,0
-11.754,-3.303,0,0,0,0,0,0,0
