-0.013,-0.012,5.346,2.827,0,0,0,0,0
-0.016,-0.017,5.342,2.821,0,0,0,0,0
-0.014,-0.013,5.341,2.821,0,0,0,0,0
-0.016,-0.014,5.342,2.817,0,0,0,0,0
-0.015,-0.011,5.344,2.82,0,0,0,0,0
-0.013,-0.014,5.345,2.82,0,0,0,0,0
-0.014,-0.014,5.348,2.815,0,0,0,0,0
-0.014,-0.014,5.346,2.804,0,0,0,0,0
-0.014,-0.007,5.348,2.808,0,0,0,0,0
-0.012,-0.009,5.342,2.808,0,0,0,0,0
-0.014,-0.015,5.344,2.821,0,0,0,0,0
-0.014,-0.015,5.343,2.818,0,0,0,0,0
-0.01,-0.014,5.347,2.823,0,0,0,0,0
-0.014,-0.012,5.344,2.818,0,0,0,0,0
-0.014,-0.014,5.342,2.824,0,0,0,0,0
-0.013,-0.013,5.346,2.823,0,0,0,0,0
-0.015,-0.012,5.34,2.818,0,0,0,0,0
-0.014,-0.012,5.339,2.818,0,0,0,0,0
-0.015,-0.013,5.339,2.817,0,0,0,0,0
-0.014,-0.011,5.348,2.81,0,0,0,0,0
-0.011,-0.011,5.355,2.806,0,0,0,0,0
-0.015,-0.013,5.362,2.807,0,0,0,0,0
-0.014,-0.01,5.353,2.806,0,0,0,0,0
-0.013,-0.01,5.354,2.822,0,0,0,0,0
-0.009,-0.013,5.36,2.82,0,0,0,0,0
-0.013,-0.009,5.361,2.827,0,0,0,0,0
-0.013,-0.012,5.357,2.83,0,0,0,0,0
-0.013,-0.012,5.352,2.833,0,0,0,0,0
-0.012,-0.013,5.359,2.836,0,0,0,0,0
-0.012,-0.013,5.356,2.834,0,0,0,0,0
-0.013,-0.014,5.358,2.831,0,0,0,0,0
-0.015,-0.013,5.362,2.829,0,0,0,0,0
-0.011,-0.012,5.365,2.83,0,0,0,0,0
-0.016,-0.015,5.365,2.828,0,0,0,0,0
-0.017,-0.013,5.354,2.829,0,0,0,0,0
-0.014,-0.013,5.357,2.835,0,0,0,0,0
-0.013,-0.011,5.36,2.833,0,0,0,0,0
-0.013,-0.009,5.359,2.835,0,0,0,0,0
-0.013,-0.012,5.361,2.835,0,0,0,0,0
-0.017,-0.015,5.359,2.83,0,0,0,0,0
-0.013,-0.011,5.362,2.827,0,0,0,0,0
-0.014,-0.014,5.355,2.817,0,0,0,0,0
-0.014,-0.01,5.354,2.82,0,0,0,0,0
-0.012,-0.009,5.352,2.825,0,0,0,0,0
-0.016,-0.011,5.345,2.834,0,0,0,0,0
-0.014,-0.014,5.338,2.83,0,0,0,0,0
-0.013,-0.011,5.338,2.837,0,0,0,0,0
-0.013,-0.012,5.338,2.835,0,0,0,0,0
-0.016,-0.01,5.33,2.832,0,0,0,0,0
-0.014,-0.012,5.334,2.839,0,0,0,0,0
-0.015,-0.013,5.335,2.836,0,0,0,0,0
-0.014,-0.012,5.333,2.831,0,0,0,0,0
-0.016,-0.012,5.327,2.83,0,0,0,0,0
-0.014,-0.011,5.323,2.827,0,0,0,0,0
-0.011,-0.012,5.327,2.823,0,0,0,0,0
-0.016,-0.011,5.33,2.818,0,0,0,0,0
-0.011,-0.015,5.33,2.81,0,0,0,0,0
-0.011,-0.014,5.331,2.813,0,0,0,0,0
-0.013,-0.017,5.336,2.8,0,0,0,0,0
-0.013,-0.013,5.333,2.801,0,0,0,0,0
-0.012,-0.015,5.33,2.795,0,0,0,0,0
-0.012,-0.011,5.331,2.799,0,0,0,0,0
-0.017,-0.012,5.331,2.801,0,0,0,0,0
-0.012,-0.013,5.331,2.799,0,0,0,0,0
-0.015,-0.013,5.332,2.798,0,0,0,0,0
-0.012,-0.011,5.328,2.795,0,0,0,0,0
-0.016,-0.012,5.324,2.796,0,0,0,0,0
-0.016,-0.01,5.326,2.805,0,0,0,0,0
-0.013,-0.01,5.325,2.812,0,0,0,0,0
-0.016,-0.013,5.323,2.809,0,0,0,0,0
-0.015,-0.011,5.326,2.809,0,0,0,0,0
-0.013,-0.014,5.328,2.801,0,0,0,0,0
-0.013,-0.013,5.329,2.805,0,0,0,0,0
-0.016,-0.013,5.334,2.803,0,0,0,0,0
-0.015,-0.011,5.331,2.798,0,0,0,0,0
-0.013,-0.011,5.339,2.799,0,0,0,0,0
-0.015,-0.013,5.329,2.807,0,0,0,0,0
-0.015,-0.012,5.325,2.806,0,0,0,0,0
-0.013,-0.013,5.321,2.809,0,0,0,0,0
-0.013,-0.012,5.332,2.809,0,0,0,0,0
-0.014,-0.011,5.339,2.8,0,0,0,0,0
-0.012,-0.01,5.344,2.81,0,0,0,0,0
-0.016,-0.01,5.337,2.815,0,0,0,0,0
-0.011,-0.012,5.337,2.809,0,0,0,0,0
-0.015,-0.011,5.345,2.809,0,0,0,0,0
-0.018,-0.013,5.337,2.81,0,0,0,0,0
-0.014,-0.012,5.334,2.818,0,0,0,0,0
-0.008,-0.012,5.333,2.822,0,0,0,0,0
-0.009,-0.012,5.345,2.817,0,0,0,0,0
-0.013,-0.012,5.353,2.817,0,0,0,0,0
-0.01,-0.009,5.359,2.826,0,0,0,0,0
-0.013,-0.011,5.364,2.825,0,0,0,0,0
-0.012,-0.018,5.374,2.82,0,0,0,0,0
-0.013,-0.011,5.372,2.827,0,0,0,0,0
-0.01,-0.011,5.368,2.833,0,0,0,0,0
-0.016,-0.01,5.362,2.829,0,0,0,0,0
-0.017,-0.013,5.362,2.834,0,0,0,0,0
-0.016,-0.013,5.358,2.837,0,0,0,0,0
-0.015,-0.013,5.357,2.838,0,0,0,0,0
-0.014,-0.014,5.358,2.833,0,0,0,0,0
-0.012,-0.012,5.36,2.834,0,0,0,0,0
-0.014,-0.01,5.357,2.84,0,0,0,0,0
-0.014,-0.011,5.358,2.826,0,0,0,0,0
-0.012,-0.013,5.358,2.833,0,0,0,0,0
-0.01,-0.012,5.357,2.842,0,0,0,0,0
-0.015,-0.01,5.349,2.835,0,0,0,0,0
-0.014,-0.014,5.342,2.822,0,0,0,0,0
-0.013,-0.01,5.339,2.819,0,0,0,0,0
-0.011,-0.015,5.346,2.819,0,0,0,0,0
-0.012,-0.011,5.333,2.826,0,0,0,0,0
-0.013,-0.013,5.334,2.827,0,0,0,0,0
-0.014,-0.017,5.332,2.817,0,0,0,0,0
-0.016,-0.017,5.32,2.811,0,0,0,0,0
-0.018,-0.016,5.313,2.806,0,0,0,0,0
-0.011,-0.016,5.327,2.802,0,0,0,0,0
-0.01,-0.009,5.349,2.808,0,0,0,0,0
-0.018,-0.018,5.338,2.807,0,0,0,0,0
-0.015,-0.014,5.332,2.82,0,0,0,0,0
-0.011,-0.011,5.341,2.816,0,0,0,0,0
-0.014,-0.013,5.351,2.814,0,0,0,0,0
-0.017,-0.014,5.35,2.816,0,0,0,0,0
-0.012,-0.013,5.345,2.807,0,0,0,0,0
-0.008,-0.01,5.345,2.805,0,0,0,0,0
-0.017,-0.012,5.33,2.807,0,0,0,0,0
-0.015,-0.013,5.327,2.817,0,0,0,0,0
-0.006,-0.012,5.35,2.806,0,0,0,0,0
-0.01,-0.011,5.37,2.791,0,0,0,0,0
-0.02,-0.018,5.365,2.786,0,0,0,0,0
-0.012,-0.012,5.356,2.8,0,0,0,0,0
-0.015,-0.012,5.349,2.792,0,0,0,0,0
-0.016,-0.013,5.351,2.799,0,0,0,0,0
-0.018,-0.012,5.344,2.803,0,0,0,0,0
-0.015,-0.009,5.344,2.801,0,0,0,0,0
-0.005,-0.012,5.358,2.809,0,0,0,0,0
-0.013,-0.015,5.358,2.807,0,0,0,0,0
-0.012,-0.011,5.365,2.81,0,0,0,0,0
-0.017,-0.014,5.356,2.802,0,0,0,0,0
-0.017,-0.013,5.347,2.806,0,0,0,0,0
-0.011,-0.012,5.347,2.807,0,0,0,0,0
-0.014,-0.013,5.349,2.798,0,0,0,0,0
-0.015,-0.012,5.346,2.805,0,0,0,0,0
-0.012,-0.012,5.353,2.801,0,0,0,0,0
-0.013,-0.016,5.355,2.801,0,0,0,0,0
-0.018,-0.014,5.348,2.799,0,0,0,0,0
-0.012,-0.015,5.349,2.803,0,0,0,0,0
-0.01,-0.014,5.35,2.795,0,0,0,0,0
-0.016,-0.015,5.351,2.797,0,0,0,0,0
